user_id	user_name	follower	following	tweet	date
nyanko_zendama	悪玉菌毒にゃんこ治療中_:(´ཀ`」 ∠):	43	208	いやいや、ちょっと  #セブンイレブンアプリ まだこんな表示だすの？！ まだ登録させんの？！ #7PAY https://t.co/Wjdq1MQwA2	2019-07-04 13:10:27
cheepao	Isao Harada@ポケモンGo青TL40	86	63	今回の7payの問題で、株価がどうなるか気になるなぁ。 3382は持ってないけど、8410は5/30にちょっと買ってるんだよね。 3382と8410の3ヶ月チャートがこれね。 https://t.co/2BpuSN5Qnd #7pay	2019-07-04 13:10:19
gold17eros	大人のアダルト世界。	531	693	-2chまとめ-【速報】セブン「流出が起きていると認識できていない」 #7pay #記者会見 ★2 https://t.co/OrmhLVj0bB https://t.co/OIlTe6jnIm	2019-07-04 13:10:12
7pxy_kk	kazuya0518	12	0	nanacoと7Pay、安全性が高いのはどっち？ #アンケート #nanaco #7pay #7pay被害 #7ペイ #7pay不正利用 #7pay不正 #セブンイレブン	2019-07-04 13:10:11
entametopics	アラフィフおやじ。	73	119	-2chまとめ-【速報】セブン「流出が起きていると認識できていない」 #7pay #記者会見 ★2 https://t.co/fdfP8qyoOI https://t.co/w39qJCbKdB	2019-07-04 13:10:10
hbthg910	ひろみん	54	128	とりあえずポップ作ったあの時間返してくれー笑 #7Pay	2019-07-04 13:09:33
morisongz	morisongz	16	63	#クロスマーケティング (https://t.co/MhhrkvR6P0)のアンケート調査。あまりにサーバがクソ遅いので、「お前は #7Pay か！ #ファミペイ か！」と言っちまったぃ。	2019-07-04 13:09:32
OfutonOsakana	🔰ねこ	36	38	#7pay たぶん、まともなエンジニアは「この仕様正気か？！」って思ったけど偉い人が聞く耳持たなくて、納期が無茶苦茶で説得も諦め、とりあえずリリースしたのかな、、、今回の仕様変更でまた突貫工事になるんだろうな、、、😇🙏	2019-07-04 13:09:19
ichifuna_law	弁護士 髙橋裕樹（アトム市川船橋法律事務所代表）	713	1888	全額保証と聞くと響きはいいですが  ・被害者であること ・被害にあった金額 を証明できた場合のみ全額保証になるはず  しかしこの手続の煩わしさは相当なもの  これがめんどくさくて 賠償を求めない人、諦める人が相当出ると思います  それがセブンの狙いだとしたら…  #7pay https://t.co/Z7bcEnBNtc	2019-07-04 13:08:51
PuchinPresident	Puchin	195	695	ん？？？？これマジ？？？？ #7pay https://t.co/OyGFn0WGij	2019-07-04 13:08:36
saito1021	saito-jyaken0521	146	137	やっぱスマホ決済は危ないに尽きる(ﾟωﾟ)まぁおサイフまでは大丈夫かな(ﾟωﾟ)#7pay	2019-07-04 13:07:02
The_Thunder_M	T.T.M	69	265	#7pay たかだか5,000万円程度で、 日本国全土にITリテラシ（セキュリティリテラシ）教育が施せたと思えば、 すっごく安上がりかも。  #超ポジティブに捉えてみた	2019-07-04 13:06:57
sakecars	酒粕GT@UX250h納車待ち	5640	5613	前にも呟いたけど、ジュラシックパークがダメになった原因も、あのピザプログラマーの報酬をケチったからだったでしょうに。 もう30年近く前のアメリカの映画で語られてたのに、恐竜ばっか見てるから教訓が活かされないんやで。 #7pay https://t.co/pL4F6XNEul	2019-07-04 13:06:56
Racing_Style_SS	相馬聡	3039	3564	@YahooTopicsEdit @YahooNewsTopics https://t.co/Cuki8WViH4 【 #7pay 不正利用】 ・不正アクセス元の大部分は海外IP ・被害額は約5500万円に達するとし、全額を補償する考えだという ・現金、nanacoを含む全てのチャージサービスを停止した ・すでにチャージされている残高を使った7pay決済は継続 https://t.co/Cuki8WViH4 …	2019-07-04 13:06:24
_maeter	メーテル	9980	0	神奈川県警「破廉恥にもソースコードを覗き見るという重大な軽犯罪法違反行為で逮捕しますた！」 #神奈川県警 #神奈川県警は期待を裏切らない #7Pay https://t.co/BnK2X6fAV0	2019-07-04 13:06:17
04_17	粒餡	669	2157	今日は #7pay がありとあらゆるジョークやツッコミを引き連れTLを席巻していて、面白勉強になります。	2019-07-04 13:05:47
newfolderror	新しいふぉるだ	6	8	パスワードリセット画面に IDがわからん場合、君は他サイトのID使ってるかもしれないからそっちでもログイン試してみ？ って書いてある辺りに不思議を感じる #7pay	2019-07-04 13:04:43
pokkuripon	チャタロペス	29	75	"#7PAY こういうある意味信じがたい事故が起こっちゃったから書くけど ""2段階認証""って用語もやめて""多要素認証""って用語にしたほうがいいんじゃないかな 7payの会見見た限りだと 単純にログイン画面2枚にしたりするバカな会社が出そうで怖い"	2019-07-04 13:04:31
udp_qbu	消える毛根🌈	24	126	え？無限おにぎりバグ？ 7payって、βテスト中なの？ #7pay	2019-07-04 13:04:31
ajjnoj	あジェジェイのジェイ	767	1010	【悲報】セブンペイの社長、アホだった  #7pay #セブンペイ #2段階認証 #セブンイレブン #QR決済 #小林強  #なんJ #相互フォロー https://t.co/blaLKaBoH4	2019-07-04 13:04:04
penguin_dane	ペンギンだね。	127	314	セブン-イレブン♪ 嫌な気分。#7pay #ss954	2019-07-04 13:03:49
tanjyunseikaiyo	炎症性腸疾患を腸内細菌と口内細菌のコントロールで完治させるよ	1138	2307	スピリチュアルを勉強してる最中だけど、こんな問題を見ると、人の恨みを買う恐ろしさを感じる。しかも、まだ終わってないとも思う。ただしく生きることの大切さを学ぶ。  ↓ 『二段階認証？』#7pay 緊急記者会見での炎上発言まとめ #セブンペイ #omni7 - NAVER まとめ https://t.co/ScfIGnfueD	2019-07-04 13:03:27
catnap707	ねこさん⚡🔜Ͷow or Ͷever🔙(ΦωΦ)	1402	1029	7payの不正利用で中国籍の男２人が逮捕されたとの報道が、TBSのニュースでありましたね。 電子タバコを大量に購入とのことですが、被害額には到底達していないので、他にもまだまだあるってことだよね。 #7pay	2019-07-04 13:03:25
AMICHANG_DEATH	阿弥ちゃん具	61	124	#7pay 騒動を眺めながら「いまだにガラケーでよかった」と思う阿弥ちゃん具であった。(˙-˙ )	2019-07-04 13:03:24
takahashi_kenta	徳本貴紀	116	201	7payを優先して他社のQR決済を導入しないという王様経営をしている内に、キャッシュレス層から「セブンに行くメリットがない」と思われ始め、開発を急いだ結果がこの体たらく。おもしろ。7payがどうなろうが知ったこっちゃないが、とりあえず他社決済が導入されたので良しとするか。 #7pay	2019-07-04 13:02:41
nanasanyarou	七三野郎	2288	2863	ドル円ショート！波に乗ってるんで自分を信じてみる。 #XYZチケット  #PRODUCE_X_101  #7Pay	2019-07-04 13:02:36
element888ET	☺︎からあげYeah‼️☺︎🍔🍟🥤	98	332	中国籍の男２人か   #7pay   #不正アクセス https://t.co/tjWjLXiISl	2019-07-04 13:02:15
kuroburanyan	くろぶら	153	238	セブンペイ予想以上に大変なことになってて笑う。ってか当事者可哀想やな。PayPayの時から学び数日は様子見が安心ね〜ファミペイもセブンペイも使う気起きないけど   #7pay	2019-07-04 13:02:11
td_service	パソコン修理屋つくばデジタルサービス	18	49	7payは使わん方が良いな⚠ #7pay	2019-07-04 13:02:09
fairyofFestival	祭りの妖精	78	208	これで１抜け確定ですね。 シューマッハ！ #7Pay	2019-07-04 13:01:49
exhaustingmom	みさえ（仮）	22	315	#7pay のグダグダな認証と、 2段階認証と2要素認証（2FA）を例えるならば、都会で鍵かけたけどベランダの窓の鍵が開いてる7pay 、同じ鍵で同じドアに2個施錠する2段階認証、Suicaと鍵で同じドアを別々に施錠する2要素認証…みたいな感じ？（テキトー）	2019-07-04 13:01:46
twitkoto08	twitkoto08	243	602	ずっと夢を見て安心してたんだよ（キヨシロー・霊・７２） #7pay https://t.co/EF7qVRpk2c	2019-07-04 13:01:37
kikukawaSuzune	菊川涼音	9657	9106	『消えます。探さないでください。ななこ』 母「あなた！こんな手紙が！家出！」 父「落ち着きなさい母さん。ここに display:none と書いてあるじゃろ。これをこうして、こうじゃ！」 ななこ「やめてお父さん酷い！」 母「まあずっと部屋にいたのねななこｯ！」 #7Pay	2019-07-04 13:01:20
000_o0o000	le néant るねあん	35	300	セブンというかイトーヨーカドーというか、とにかく自分たちの「地位」を利用していろいろと買い叩いたり横柄な態度したりというのは、昔からあった話…それと今回の件を考えると、なんともね。 #7pay	2019-07-04 13:01:17
harurun_run3	はる	0	28	7pay、中国籍の受け子が2人逮捕された模様。 展開早くて、目が離せないwww #7pay	2019-07-04 13:01:06
takaha40m1	だがばじ	218	257	結局店舗で履歴は残るやつは足がつくけど受け子だけだよね逮捕されるの　#7pay	2019-07-04 13:01:00
Yssaan_Sun27	やっさぁぁんさん	313	538	この調子ならサーバ側もセキュリティ甘そうだし暫く登録せんで良い（今後も登録しませんが） #7pay	2019-07-04 13:00:31
C0A6dROFvJvsvFv	つぶやいたー	0	0	#7pay やっぱり中国人やったか⋯⋯ ＩＴ犯罪強い国だからね〜 日本人⋯カモなのか⁉️	2019-07-04 13:00:29
satosssh	ふっしぃ	53	221	7Payじゃなくてもうnanacoに1本化でいいと思う #7Pay	2019-07-04 13:00:25
macfreesoftjp	平凡な労働者の一人™	3790	3303	【システム開発に２年？】 #7pay NTTデータ、NEC、NRI（野村総研）、Oracle（日本オラクル）の4社のITベンダーのチーム  11月から始まった「セブン＆アイ」のオムニチャネル戦略とは? | マイナビニュース https://t.co/MwfDGDOAeh … #マイナビニュース https://t.co/PV1uQwj45q	2019-07-04 13:00:19
bcnranking_jp	BCNランキング	3601	60	PayPayの教訓生かせなかった7pay、わずか4日で新規登録停止へ  https://t.co/SEupSVJBG0 #BCN #PayPay #7pay #キャッシュレス	2019-07-04 13:00:01
Trends_JP	Google 急上昇ワード	3658	1	1位：#7pay（7月4日 13:00） 「7pay」不正利用は全額補償へ 全チャージ＆新規登録停止も、サービス自体は継続 https://t.co/lkO8xAkt4E	2019-07-04 13:00:00
moriken2com	Ｊ・ぺっこりーの.jp@全力少年	371	270	7Pay（paypay）もLineのアプリも自分使わないけどね💦（中国と韓国は信用していないのであしからず。）。まるでビットコインのコインチェック事件みたい。　＃7pay	2019-07-04 12:59:52
d_sea	Hiro Fukami 深海寛信	589	557	#7pay については顧客も開発した側もまぁそんなもんだなレベルだったということで。それなりなエンジニアたちから見れば異国の地でのよくある光景。セブンもその異国の地だったということ。	2019-07-04 12:59:47
monocle	MONO	256	470	"ほんとだ、#7pay というかオムニ7、パスワード変更のformに、&lt;input type=""hidden"" name=""org.apache.struts.taglib.html.TOKEN""  value=""XXX""&gt;って入ってる。"	2019-07-04 12:59:11
